header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,error
Penthouses Somerparc aan de Amstel (Bouwnr. 57),1096 BA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42471584-penthouses-somerparc-aan-de-amstel-bouwnr-57/?navigateSource=resultlist,20220130_231646,"€ 3,632,130 vrij op naam","€ 14,825    The asking price per m² (€ 3,632,130) is calculated by dividing the asking price of the home by the living area (245 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse (apartment),New property,2021,Disabled access friendly and accessible for seniors,Flat roof,Woningborg garantiecertificaat,Living area245 m²Exterior space attached to the building63 m²,245 m²,63 m²,735 m³,7 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,5th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,Complete floor heating,Central facility,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"4.896 m² (21,5 meter deep and 227,7 meter broad)",Located at the southwest,Roof terrace present,Underground parking,Parking garage,no
