header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Dijkgraafplein 153,1069 EN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42681203-dijkgraafplein-153/?navigateSource=resultlist,20220130_203715,"€ 14,000 kosten koper","January 27, 2022",Available,Available in consultation,Parking place,Resale property,1,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-10-2042),no
