header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,error
Stationsstraat 38,6026 CV Maarheeze        ,https://www.funda.nl/en/koop/maarheeze/huis-88016914-stationsstraat-38/?navigateSource=resultlist,20220129_173801,"€ 469,000 kosten koper","€ 2,345    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1964,Gable roof,Living area200 m²Exterior space attached to the building20 m²External storage space24 m²,200 m²,20 m²,24 m²,721 m²,620 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an attic and a basement",Rolldown shutters,E        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"HR Vaillant combiketel (2011, huur € 32,-- p/mnd.)",721 m²,Full ownership,In wooded surroundings and in center,Surrounded by garden,Balcony present,Attached brick garage and carport,1 car,no
