header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Vermeerstraat 36,2712 SW Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42665276-vermeerstraat-36/?navigateSource=resultlist,20220129_103909,"€ 525,000 kosten koper","€ 3,571    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available immediately,"Single-family home, corner house",Resale property,1959,Combination roof covered with asphalt roofing and roof tiles,Living area147 m²Exterior space attached to the building13 m²External storage space22 m²,147 m²,13 m²,22 m²,271 m²,490 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, outdoor awning, skylight, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",271 m²,Full ownership,In residential district,"Back garden, front garden and side garden","113 m² (18,8 meter deep and 6 meter broad)",Located at the south accessible via the rear,Roof terrace present and balcony present,Parking place and detached brick garage,1 car,Electricity,No insulation,Parking on private property,no
