header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Bussumergrintweg 50,1217 BS Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42679060-bussumergrintweg-50/?navigateSource=resultlist,20220130_141301,"€ 1,250,000 kosten koper","€ 5,482    The asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (228 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Under offer,Available in consultation,"Villa, double house",Resale property,1906,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing,Living area228 m²Other space inside the building9 m²Exterior space attached to the building16 m²External storage space18 m²,228 m²,9 m²,16 m²,18 m²,380 m²,906 m³,7 rooms (6 bedrooms),2 bathrooms and 3 separate toilets,Bath,3 stories,Skylight and flue,F            2.14What does this mean?,"CH boiler, fireplace and partial floor heating",CH boiler,"Intergas (2015, in ownership)",380 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district","Back garden, front garden and side garden",120 m² (6 meter deep and 20 meter broad),Located at the northeast,Balcony present,Attached brick storage,Parking place and detached brick garage,1 car,Parking on private property and public parking,no
