header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Verdiweg 157,3816 KD Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42695815-verdiweg-157/?navigateSource=resultlist,20220130_115518,"€ 300,000 kosten koper","€ 3,000    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 184.00 per month,Apartment with shared street entrance,Resale property,1972,Flat roof covered with asphalt roofing,Living area100 m²Exterior space attached to the building10 m²External storage space7 m²,100 m²,10 m²,7 m²,334 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,"Optical fibre, elevator and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"VR (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 184.00 per month),Yes,Yes,Yes,no
