header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
da Costaweg 19,5615 NA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42657013-da-costaweg-19/?navigateSource=resultlist,20220201_010447,"€ 985,000 kosten koper","€ 5,353    The asking price per m² (€ 985,000) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1906-1930,Combination roof covered with asphalt roofing and roof tiles,Living area184 m²Other space inside the building9 m²Exterior space attached to the building10 m²,184 m²,9 m²,10 m²,280 m²,709 m³,8 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Alarm installation and optical fibre,G        What does this mean?,"Roof insulation, partly double glazed and secondary glazing",CH boiler,CH boiler,Gas-fired combination boiler,280 m²,Full ownership,"Alongside a quiet road, sheltered location, in center, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",60 m² (12 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Attached brick storage,Electricity,"Paid parking, parking on private property and public parking",no
