header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Lierstraat 1,6544 XG Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/huis-88048749-lierstraat-1/?navigateSource=resultlist,20220129_174530,"€ 300,000 kosten koper","€ 2,655    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, corner house",Resale property,1965,Gable roof covered with roof tiles,Living area113 m²Other space inside the building17 m²External storage space16 m²,113 m²,17 m²,16 m²,243 m²,441 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,2 showers and 2 toilets,3 stories and a basement,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Combination boiler, in ownership",243 m²,Full ownership,In residential district,"Back garden, front garden and side garden","103 m² (0,1 meter deep and 0,11 meter broad)",Located at the southwest accessible via the rear,Detached brick garage,1 car,Parking on private property and public parking,no
