header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Consulting rooms,error
Swentiboldstraat 2 a,6114 GK Susteren        ,https://www.funda.nl/en/koop/susteren/huis-48042263-swentiboldstraat-2-a/?navigateSource=resultlist,20220129_072612,"€ 450,000 kosten koper","€ 1,744    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (258 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",€ 425 kosten koper,6+ months,Available,Available in consultation,"Single-family home, staggered (split-level residence)",New property,2020,Disabled access friendly and accessible for seniors,Double occupancy present and double occupancy possible,Combination roof covered with asphalt roofing and roof tiles,Living area258 m²Exterior space attached to the building135 m²,258 m²,135 m²,741 m²,800 m³,9 rooms (3 bedrooms),2 stories and a basement,Sliding door and swimming pool,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR-combi (gas-fired, in ownership)",741 m² (part of parcel),Full ownership,In center and in residential district,Patio/atrium and front garden,48 m² (8 meter deep and 6 meter broad),Located at the north,Built-in and parking place,1 car,"Electricity, heating and running water","Double glazing, insulated walls and floor insulation","        65 m², built-in    ",no
