header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Sanderij 104,1871 ER Schoorl        ,https://www.funda.nl/en/koop/schoorl/appartement-42499944-de-sanderij-104/?navigateSource=resultlist,20220129_095525,"€ 400,000 kosten koper","€ 3,960    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 180 per month,6+ months,Sold under reservation,Available in consultation,€ 180.33 per month,Upstairs apartment (apartment),Resale property,2001,Living area101 m²Other space inside the building6 m²Exterior space attached to the building8 m²External storage space6 m²,101 m²,6 m²,8 m²,6 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,2nd floor,Optical fibre and TV via cable,E        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2099),€ 10 per year,"On the edge of a forest, alongside a quiet road, In wooded surroundings and in center",Balcony present,Built-in,Underground parking and parking place,Parking on private property and public parking,Yes,Yes,Yes (€ 180.33 per month),Yes,Yes,Yes,no
