header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuivelstraat 22 C,4611 PJ Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/appartement-87705836-zuivelstraat-22-c/?navigateSource=resultlist,20220129_000940,"€ 469,000 kosten koper","€ 2,468    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 166.80 per month,Maisonnette (apartment),Resale property,1912,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Hipped roof,Living area190 m²,190 m²,880 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,1st floor,"Air conditioning, alarm installation, mechanical ventilation and passive ventilation system",Not required,"Roof insulation, insulated walls and secondary glazing",CH boiler,CH boiler,"Vaillant HR-Exclusief (gas-fired combination boiler from 2002, in ownership)",Sun terrace,Roof terrace present,Paid parking,No,No,Yes (€ 166.80 per month),Yes,Yes,Yes,no
