header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voltstraat 42 01,5021 SE Tilburg        ,https://www.funda.nl/en/koop/tilburg/appartement-42552705-voltstraat-42-01/?navigateSource=resultlist,20220130_152505,"€ 229,000 kosten koper","€ 3,137    The asking price per m² (€ 229,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 114.73 per month,Apartment with shared street entrance (apartment),Resale property,1981,Flat roof,Living area73 m²Exterior space attached to the building10 m²External storage space4 m²,73 m²,10 m²,4 m²,261 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,TV via cable,C            1.41What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Full ownership,Full ownership,In center and in residential district,Sun terrace,"6 m² (4,5 meter deep and 1,3 meter broad)",Located at the southeast accessible via the rear,Built-in,Parking place,"Paid parking, parking on private property and public parking",Yes,Yes,Yes (€ 114.73 per month),Yes,Yes,Yes,no
