header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal De Ruijterweg 146 3,1056 GV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549576-admiraal-de-ruijterweg-146-3/?navigateSource=resultlist,20220130_201337,"€ 615,000 kosten koper","€ 7,885    The asking price per m² (€ 615,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 85.00 per month,Upstairs apartment (apartment),Resale property,1912,Living area78 m²Other space inside the building1 m²Exterior space attached to the building9 m²,78 m²,1 m²,9 m²,281 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR (2014, in ownership)",Full ownership,In center and in residential district,Balcony present and french balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
