header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lippe Biesterfeldstraat 21 -4A,6824 LJ Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42546095-lippe-biesterfeldstraat-21-4a/?navigateSource=resultlist,20220129_010449,"€ 275,000 kosten koper","€ 3,767    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 105 per month,8 weeks,Sold under reservation,Available in consultation,€ 105.00 per month,Maisonnette (apartment),Resale property,1957,Listed building (national monument),Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building11 m²External storage space8 m²,73 m²,11 m²,8 m²,245 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,4th floor,Flue and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 105.00 per month),Yes,Yes,Yes,no
