header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zilverschoon 48,2391 EM Hazerswoude-Dorp        ,https://www.funda.nl/en/koop/hazerswoude-dorp/huis-42544223-zilverschoon-48/?navigateSource=resultlist,20220129_012821,"€ 495,000 kosten koper","€ 3,486    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2015,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area142 m²External storage space6 m²,142 m²,6 m²,136 m²,510 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",136 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"53 m² (10,67 meter deep and 5 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Public parking,no
