header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Insulation.1,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Boijlerweg 8,8392 NH Boijl        ,https://www.funda.nl/en/koop/boijl/huis-41233774-boijlerweg-8/?navigateSource=resultlist,20220130_115636,"€ 1,150,000 kosten koper","€ 2,662    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (432 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1750,Gable roof covered with cane,Living area432 m²Other space inside the building338 m²External storage space77 m²,432 m²,338 m²,77 m²,"12,180 m²","1,654 m³",9 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories and a loft,E        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,12.180 m²,Full ownership,"On the edge of a forest, sheltered location, outside the built-up area, In wooded surroundings, rural and unobstructed surrounding view",Surrounded by garden and sun terrace,Detached wooden storage,"Loft, electricity, heating and running water",Completely insulated,"Carport, parking place and detached wooden garage",1 car,Electricity and heating,Parking on private property,no
