header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Baron G.A. Tindalplein 4,1019 TJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675891-baron-ga-tindalplein-4/?navigateSource=resultlist,20220130_211955,"€ 575,000 kosten koper","€ 6,534    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 132.00 per month,Upstairs apartment (service apartment),Resale property,1999,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building32 m²,88 m²,32 m²,297 m³,4 rooms (2 bedrooms),1 bathroom,Bath and toilet,3 stories,1st floor,"Air conditioning, optical fibre, mechanical ventilation and passive ventilation system",A        What does this mean?,Completely insulated,District heating,Central facility,Long-term lease,Paid until 31-10-2047,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Sun terrace,20 m² (4 meter deep and 5 meter broad),Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 132.00 per month),Yes,Yes,Yes,no
