header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Speerreep 104,3192 PJ Hoogvliet Rotterdam        ,https://www.funda.nl/en/koop/hoogvliet-rotterdam/huis-42655455-speerreep-104/?navigateSource=resultlist,20220129_065053,"€ 315,000 kosten koper","€ 2,234    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1973,Gable roof covered with roof tiles,Living area141 m²Exterior space attached to the building1 m²External storage space7 m²,141 m²,1 m²,7 m²,177 m²,468 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Air conditioning, outdoor awning, skylight, mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2008, in ownership)",177 m²,Full ownership,In residential district,Back garden and front garden,"69 m² (11,5 meter deep and 6 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
