header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Vrijstaande woning (Bouwnr. 7),6415 RM Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42521800-vrijstaande-woning-bouwnr-7/?navigateSource=resultlist,20220129_102220,"€ 479,000 vrij op naam","€ 2,818    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area170 m²External storage space17 m²,170 m²,17 m²,477 m²,611 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories and a attic,"Balanced ventilation system, sliding door and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2022, in ownership",477 m² (part of parcel),Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","0,01 meter deep and 0,01 meter broad",Located at the southwest accessible via the rear,Detached brick garage,1 car,Parking on private property and public parking,no
