header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ginnekenweg 22 A,4818 JE Breda        ,https://www.funda.nl/en/koop/breda/appartement-42523760-ginnekenweg-22-a/?navigateSource=resultlist,20220128_074459,"€ 550,000 kosten koper","€ 3,741    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 75 per month,2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment,Resale property,1900,Combination roof covered with roof tiles,Living area147 m²Exterior space attached to the building25 m²,147 m²,25 m²,556 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,1st floor,"Outdoor awning, skylight, passive ventilation system, flue and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"ATAG i28ECZ (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside busy road and in center,Back garden,"85 m² (14,66 meter deep and 5,79 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,No insulation,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),No,No,Yes,no
