header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hofstraat 1,3245 CL Sommelsdijk        ,https://www.funda.nl/en/koop/sommelsdijk/huis-88988485-hofstraat-1/?navigateSource=resultlist,20220128_004306,"€ 245,000 kosten koper","€ 2,426    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1938,Combination roof covered with roof tiles,Living area101 m²Other space inside the building22 m²Exterior space attached to the building11 m²,101 m²,22 m²,11 m²,135 m²,401 m³,5 rooms (4 bedrooms),2 stories,Passive ventilation system and rolldown shutters,G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and wood heater,CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",135 m²,Alongside a quiet road and in residential district,Back garden and front garden,"24 m² (8,07 meter deep and 2,96 meter broad)",Located at the southwest accessible via the rear,Roof terrace present,Attached brick garage,1 car,"Electricity, heating and running water",Public parking,no
