header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maassluisstraat 64,1062 GE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675827-maassluisstraat-64/?navigateSource=resultlist,20220130_202651,"€ 350,000 kosten koper","€ 5,303    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 350.32 per month,Upstairs apartment (apartment),Resale property,1964,Flat roof covered with asphalt roofing,Living area66 m²Exterior space attached to the building4 m²External storage space6 m²,66 m²,4 m²,6 m²,201 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,"Air conditioning, elevator and TV via cable",C        What does this mean?,Double glazing and insulated walls,Communal central heating,Gas-fired boiler,Municipal long-term lease (end date of long-term lease:  15-07-2037),Paid until 15-07-2037,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 350.32 per month),Yes,Yes,Yes,no
