header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mercatorstraat 45 H,1056 PZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42695756-mercatorstraat-45-h/?navigateSource=resultlist,20220130_233513,"€ 525,000 kosten koper","€ 7,500    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 91.94 per month,Ground-floor apartment (apartment),Resale property,1927,Living area70 m²External storage space6 m²,70 m²,6 m²,236 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,Ground floor,TV via cable,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"2020, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 31-08-2054,Back garden,"43 m² (7,4 meter deep and 5,8 meter broad)",Located at the southwest,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 91.94 per month),Yes,Yes,Yes,no
