header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Balcony/roof garden,error
De Koopman 11 (Bouwnr. 11),9251 GE Burgum        ,https://www.funda.nl/en/koop/burgum/appartement-42452074-de-koopman-11-bouwnr-11/?navigateSource=resultlist,20220129_022718,"€ 260,000 vrij op naam","€ 3,881    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Galleried apartment,New property,2021,Woningborg garantiecertificaat,Living area67 m²,67 m²,200 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,2nd floor,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,Electrical boiler,Balcony present,no
