header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Haven 61 E,3116 AA Schiedam        ,https://www.funda.nl/en/koop/schiedam/appartement-42547094-nieuwe-haven-61-e/?navigateSource=resultlist,20220129_010258,"€ 899,000 kosten koper","€ 3,567    The asking price per m² (€ 899,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 354.27 per month,Penthouse (apartment),Resale property,2003,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area252 m²Exterior space attached to the building40 m²External storage space18 m²,252 m²,40 m²,18 m²,862 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Steam cabin, bath, 2 showers and 2 toilets",1 story,4th floor,"Alarm installation, outdoor awning, mechanical ventilation, flue, sliding door, steam cabin and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vailliant EcoFit Pro (gas-fired combination boiler from 2019, in ownership)",Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Sun terrace,Roof terrace present and balcony present,Built-in,Electricity,Parking place,Parking on private property,Yes,Yes,Yes (€ 354.27 per month),Yes,Yes,Yes,no
