header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Diezestraat 4 II,1078 JP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88973389-diezestraat-4-ii/?navigateSource=resultlist,20220130_191134,"€ 950,000 kosten koper","€ 7,197    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 158.00 per month,Upstairs apartment (apartment),Resale property,1929,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Pyramid hip roof covered with roof tiles,Energie Prestatie Advies,Living area132 m²Other space inside the building10 m²Exterior space attached to the building23 m²,132 m²,10 m²,23 m²,468 m³,5 rooms (4 bedrooms),2 separate toilets,2 stories,2nd floor,"Mechanical ventilation, passive ventilation system, flue and TV via cable",Not available,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Alongside a quiet road and in residential district,Roof terrace present,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 158.00 per month),Yes,Yes,Yes,no
