header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Eskavel (Bouwnr. 4),9449 PN Nooitgedacht        ,https://www.funda.nl/en/koop/nooitgedacht/bouwgrond-41325717-eskavel-bouwnr-4/?navigateSource=resultlist,20220129_185505,"€ 290,400 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,"1,200 m²",no
