header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Prinsengracht 1023,1017 KN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42501031-prinsengracht-1023/?navigateSource=resultlist,20220131_003550,"€ 3,000,000 kosten koper","€ 8,333    The asking price per m² (€ 3,000,000) is calculated by dividing the asking price of the home by the living area (360 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Property alongside canal, row house",Resale property,1745,Shed roof covered with roof tiles,Living area360 m²Other space inside the building13 m²Exterior space attached to the building2 m²External storage space21 m²,360 m²,13 m²,2 m²,21 m²,210 m²,"1,253 m³",10 rooms (8 bedrooms),1 bathroom,"Bath, shower and toilet",6 stories and a loft,F        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",210 m²,Full ownership,"Alongside a quiet road, on navigable waterway and in center",Back garden,130 m² (26 meter deep and 5 meter broad),Located at the north,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",no
