header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Paul Scholtenrode 23,2717 HA Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42540227-paul-scholtenrode-23/?navigateSource=resultlist,20220128_041234,"€ 185,000 kosten koper","€ 3,246    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,Galleried apartment (apartment),Resale property,1971,Flat roof covered with asphalt roofing,Living area57 m²Exterior space attached to the building14 m²External storage space5 m²,57 m²,14 m²,5 m²,167 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Mechanical ventilation,G        What does this mean?,Mostly double glazed,CH boiler,CH boiler,Full ownership,In residential district,Sun terrace,"14 m² (2,7 meter deep and 5,22 meter broad)",Located at the east,Storage box,Electricity,No insulation,Public parking,No,No,No,No,No,No,no
