header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Nuenenseweg 127,5667 BC Geldrop        ,https://www.funda.nl/en/koop/geldrop/huis-42517882-nuenenseweg-127/?navigateSource=resultlist,20220128_041544,"€ 335,000 kosten koper","€ 2,500    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1963,Gable roof covered with roof tiles,Living area134 m²Exterior space attached to the building4 m²External storage space7 m²,134 m²,4 m²,7 m²,243 m²,461 m³,5 rooms (4 bedrooms),1 bathroom,Shower and toilet,3 stories,Outdoor awning and rolldown shutters,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"AWB (gas-fired from 2007, in ownership)",243 m²,Full ownership,In residential district,Back garden and front garden,"104 m² (16 meter deep and 6,5 meter broad)",Located at the west accessible via the rear,Detached brick storage,Public parking,no
