header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Veerweg 20,5863 AR Blitterswijck        ,https://www.funda.nl/en/koop/blitterswijck/huis-88997733-veerweg-20/?navigateSource=resultlist,20220128_045853,"€ 400,000 kosten koper","€ 2,667    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,"Converted farmhouse, linked semi-detached residential property","150 m² residential surface area / 3,645 m² plot surface area",5 rooms (4 bedrooms),800 m³,G        What does this mean?,Resale property,1899,no
