header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of parking facilities,error
"3 WOONLAGEN, SCHUIN DAK - 5,40 M BREED (Bouwnr. 93)",3119 CN Schiedam        ,https://www.funda.nl/en/koop/schiedam/huis-42553000-3-woonlagen-schuin-dak-540-m-breed-bouwnr-93/?navigateSource=resultlist,20220130_160537,"€ 398,500 vrij op naam","€ 3,377    The asking price per m² (€ 398,500) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Gable roof,SWK garantiecertificaat,Living area118 m²,118 m²,370 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,Solar panels,A        What does this mean?,Completely insulated,Heat pump,Electrical boiler,In residential district,Back garden,Detached wooden storage,Public parking,no
