header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hennequinstraat 14,5212 NK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42518891-hennequinstraat-14/?navigateSource=resultlist,20220129_074132,"€ 500,000 kosten koper","€ 3,521    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 45.00 per month,Upstairs apartment (apartment),Resale property,1925,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area142 m²Exterior space attached to the building39 m²,142 m²,39 m²,519 m³,6 rooms (4 bedrooms),2 bathrooms,Shower and 2 toilets,2 stories,1st floor,Outdoor awning,G        What does this mean?,Partly double glazed and floor insulation,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Sun terrace,Roof terrace present,Paid parking and resident's parking permits,No,No,Yes (€ 45.00 per month),No,No,Yes,no
