header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Heerestraat 23,9991 BE Middelstum        ,https://www.funda.nl/en/koop/middelstum/huis-42530136-heerestraat-23/?navigateSource=resultlist,20220130_153354,"€ 110,000 kosten koper","€ 1,028    The asking price per m² (€ 110,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1910,Renovation project,Combination roof covered with roof tiles,Living area107 m²Other space inside the building44 m²,107 m²,44 m²,175 m²,588 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,"1 story, a/an attic and a basement",Passive ventilation system,F        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Awb (gas-fired combination boiler, in ownership)",175 m²,Full ownership,In center,Back garden,16 m² (4 meter deep and 4 meter broad),Located at the north accessible via the rear,Attached brick garage,1 car,Electricity and running water,Public parking,no
