header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wethouder Serrurierstraat 39,1107 CE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42518506-wethouder-serrurierstraat-39/?navigateSource=resultlist,20220130_225827,"€ 240,000 kosten koper","€ 4,444    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available immediately,€ 124.15 per month,Upstairs apartment (apartment),Resale property,1985,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area54 m²External storage space4 m²,54 m²,4 m²,135 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Skylight, mechanical ventilation, passive ventilation system and TV via cable",B            1.34What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 28-02-2035,Alongside a quiet road and in residential district,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 124.15 per month),Yes,Yes,Yes,no
