ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-88852678-provenierssingel-36-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-42675901-niels-bohrplaats-524/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-88028487-hontenissestraat-170/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-88015620-notenoord-51/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-88995085-katendrechtsestraat-340/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-42513425-oostzeedijk-166-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/huis-42436363-buitenhofstraat-175/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-41938580-baan-56-e/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-88900652-alerdincksingel-23/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-88998867-mistralstraat-7/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/appartement-41462932-a6-het-paviljoen-f-bouwnr-6/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/huis-42676952-bonipad-11/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/huis-42676906-tristanweg-46/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/huis-42661137-goudkruid-18/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
https://www.funda.nl/en/koop/rotterdam/huis-42660679-ellewoutsdijkstraat-220/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p63/,20220126_210713
