ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-88901960-hagedoornstraat-19-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42546674-curieplaats-271/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42545845-franselaan-168-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42534690-coolsestraat-52/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42532214-oostmaaslaan-211-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/huis-42530005-catharina-van-zoelenstraat-73/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42530697-snelfilterweg-78/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42530400-vasaristraat-68/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42539655-nieuwe-kerkstraat-25-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42538624-blommersdijkselaan-38-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42537849-jan-pettersonstraat-122/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-88986548-rochussenstraat-513/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/huis-88983605-cdtuinenburgstraat-125/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-88980574-edmond-hellenraadstraat-69/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
https://www.funda.nl/en/koop/rotterdam/appartement-42511615-witte-de-withstraat-21-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p30/,20220124_234843
