ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-42672542-gijsingstraat-18-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-88033481-dordtselaan-191-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-88033361-schieweg-81-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-88028505-bentincklaan-43-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-42651100-stadhoudersplein-19-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-42520044-lloydkade-415/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-42525441-hillevliet-16-b2/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/appartement-88806047-adrien-mildersstraat-96-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-42661832-prinsendijk-93/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-42652192-pijpbloem-27/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-88012868-zestienhovensekade-378/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-88019664-ottergracht-10/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-42544233-peppelweg-133-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-88903490-rhederoord-17/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
https://www.funda.nl/en/koop/rotterdam/huis-42549877-dirkslandstraat-6/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p27/,20220126_210124
