ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-41011467-post-bouwnr-204/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/huis-88020169-kogeldistel-3/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/huis-88903002-ringvaartweg-173/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/huis-88998857-jacob-van-campenweg-104/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42597159-kootsekade-48/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42597157-kootsekade-52/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-41255658-kretalaan-90/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-88028054-kobelaan-124/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-88024554-zocherstraat-58/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-88022145-hoofdweg-812/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42650951-type-h-bouwnr-52/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42650942-type-f-bouwnr-6/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42650941-type-d-bouwnr-21/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42650940-type-b-bouwnr-43/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
https://www.funda.nl/en/koop/rotterdam/appartement-42650932-type-c-bouwnr-22/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p72/,20220126_210839
