ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-88010752-lepelaarsingel-123-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88010696-korhaanstraat-133-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-42542089-bredenoord-39/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-42542507-mahlersingel-10/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88903228-plotinusstraat-126/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88903202-goereesestraat-19-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-42547327-haringvliet-80-e/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88901634-granadoslaan-62/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88901426-portlandstraat-46-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88901000-lisbloemstraat-27-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88909192-leopoldstraat-15-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88998887-mathenesserlaan-396-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-88995300-tholenstraat-110/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-42527572-nolensstraat-6-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
https://www.funda.nl/en/koop/rotterdam/appartement-42525040-ramlehweg-24-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p61/,20220124_235436
