ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-88035472-baljuwplein-27/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42671492-prins-hendrikkade-67-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42670325-verboomstraat-285/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42670016-donker-curtiusstraat-16-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42670489-schere-260/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-88032952-nieuwenoord-94/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-88032852-kerkwervesingel-173/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-88031674-fuutstraat-2-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42677851-aelbrechtskade-57-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42675344-rodenrijselaan-62-a02/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-88039970-coolhaven-106-c/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42664767-chalonsstraat-11-b/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-88027983-brielselaan-42-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42661048-schiedamseweg-beneden-545-d/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
https://www.funda.nl/en/koop/rotterdam/appartement-42660113-blokweg-56/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p20/,20220124_234649
