ad_link,page_link,link_download_date_time
https://www.funda.nl/en/koop/rotterdam/appartement-88024554-zocherstraat-58/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-88022145-hoofdweg-812/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650951-type-h-bouwnr-52/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650942-type-f-bouwnr-6/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650941-type-d-bouwnr-21/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650940-type-b-bouwnr-43/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650932-type-c-bouwnr-22/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650921-type-e-bouwnr-26/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650919-type-a-bouwnr-38/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650900-type-bg-bouwnr-1/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42650992-type-j-bouwnr-55/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-88901889-van-opbergenstraat-56/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-88994788-klaverstraat-79-a/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-42539339-walenburgerweg-4-c03/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
https://www.funda.nl/en/koop/rotterdam/appartement-88986539-griendwerkerstraat-17/?navigateSource=resultlist,https://www.funda.nl/en/koop/rotterdam/p73/,20220124_235659
